,tn_ved,perod,1_country,1_country_sum,1_country_weight,2_country,2_country_sum,2_country_weight,3_country,3_country_sum,3_country_weight,4_country,4_country_sum,4_country_weight,5_country,5_country_sum,5_country_weight
602,92-Инструменты музыкальные; их части и принадлежности,2015,BY-БЕЛАРУСЬ,151640.87,0.66,KZ-КАЗАХСТАН,29448.55,0.13,"KR-КОРЕЯ, РЕСПУБЛИКА",25725.0,0.11,PL-ПОЛЬША,16646.15,0.07,US-СОЕДИНЕННЫЕ ШТАТЫ,2026.01,0.01
603,92-Инструменты музыкальные; их части и принадлежности,2016,BY-БЕЛАРУСЬ,127756.14,0.41,KZ-КАЗАХСТАН,106721.73,0.35,KG-КЫРГЫЗСТАН,17747.94,0.06,HK-ГОНКОНГ,16669.43,0.05,AM-АРМЕНИЯ,16593.93,0.05
604,92-Инструменты музыкальные; их части и принадлежности,2017,TH-ТАИЛАНД,275000.0,0.44,BY-БЕЛАРУСЬ,189047.2,0.3,KZ-КАЗАХСТАН,109875.9,0.17,KG-КЫРГЫЗСТАН,19784.0,0.03,AM-АРМЕНИЯ,15484.3,0.02
605,92-Инструменты музыкальные; их части и принадлежности,2018,KZ-КАЗАХСТАН,1307402.64,0.63,BY-БЕЛАРУСЬ,706048.11,0.34,KG-КЫРГЫЗСТАН,24350.5,0.01,AM-АРМЕНИЯ,21940.43,0.01,CN-КИТАЙ,5340.0,0.0
606,92-Инструменты музыкальные; их части и принадлежности,2019,KZ-КАЗАХСТАН,2352000.37,0.51,BY-БЕЛАРУСЬ,2055400.1,0.44,JP-ЯПОНИЯ,87607.17,0.02,KG-КЫРГЫЗСТАН,30562.89,0.01,AM-АРМЕНИЯ,28580.61,0.01
607,92-Инструменты музыкальные; их части и принадлежности,2020,KZ-КАЗАХСТАН,4267727.85,0.6,BY-БЕЛАРУСЬ,2673367.36,0.37,KG-КЫРГЫЗСТАН,105190.33,0.01,AM-АРМЕНИЯ,63249.2,0.01,ES-ИСПАНИЯ,10423.2,0.0
608,92-Инструменты музыкальные; их части и принадлежности,2021,KZ-КАЗАХСТАН,5276531.98,0.61,BY-БЕЛАРУСЬ,2664305.02,0.31,JP-ЯПОНИЯ,259221.26,0.03,KG-КЫРГЫЗСТАН,101498.53,0.01,DE-ГЕРМАНИЯ,94510.0,0.01
609,"94-Мебель, осветительная техника",2015,KZ-КАЗАХСТАН,25546975.83,0.39,BY-БЕЛАРУСЬ,6533563.35,0.1,AO-АНГОЛА,6513772.93,0.1,DE-ГЕРМАНИЯ,5295473.21,0.08,PL-ПОЛЬША,3944410.09,0.06
610,"94-Мебель, осветительная техника",2016,KZ-КАЗАХСТАН,18769612.71,0.33,BY-БЕЛАРУСЬ,7399354.17,0.13,VE-ВЕНЕСУЭЛА БОЛИВАРИАНСКАЯ РЕСПУБЛИКА,4693100.0,0.08,DE-ГЕРМАНИЯ,4117496.59,0.07,AO-АНГОЛА,3898600.55,0.07
611,"94-Мебель, осветительная техника",2017,KZ-КАЗАХСТАН,32242394.1,0.41,BY-БЕЛАРУСЬ,17468533.4,0.22,DE-ГЕРМАНИЯ,3703750.2,0.05,AM-АРМЕНИЯ,2588575.7,0.03,UA-УКРАИНА,2163241.5,0.03
612,"94-Мебель, осветительная техника",2018,KZ-КАЗАХСТАН,35216626.85,0.39,BY-БЕЛАРУСЬ,19425543.01,0.22,DE-ГЕРМАНИЯ,4970287.83,0.06,HK-ГОНКОНГ,3943088.99,0.04,CU-КУБА,2360169.15,0.03
613,"94-Мебель, осветительная техника",2019,KZ-КАЗАХСТАН,40743566.63,0.36,BY-БЕЛАРУСЬ,24116757.37,0.21,RS-СЕРБИЯ,19428083.32,0.17,DE-ГЕРМАНИЯ,2471656.78,0.02,AM-АРМЕНИЯ,2426168.95,0.02
614,"94-Мебель, осветительная техника",2020,KZ-КАЗАХСТАН,35030746.05,0.38,BY-БЕЛАРУСЬ,24801078.76,0.27,BG-БОЛГАРИЯ,4150196.9,0.04,UZ-УЗБЕКИСТАН,4138542.54,0.04,UA-УКРАИНА,2710278.39,0.03
615,"94-Мебель, осветительная техника",2021,KZ-КАЗАХСТАН,56106518.06,0.4,BY-БЕЛАРУСЬ,31621318.75,0.22,DE-ГЕРМАНИЯ,5122730.83,0.04,UA-УКРАИНА,4389599.63,0.03,UZ-УЗБЕКИСТАН,3685430.79,0.03
616,"95-Игрушки, игры и спортивный инвентарь; их части и принадлежности",2015,KZ-КАЗАХСТАН,27734367.45,0.56,BY-БЕЛАРУСЬ,9730742.27,0.2,NL-НИДЕРЛАНДЫ,2137910.42,0.04,PL-ПОЛЬША,1670595.95,0.03,CZ-ЧЕХИЯ,1316376.86,0.03
617,"95-Игрушки, игры и спортивный инвентарь; их части и принадлежности",2016,KZ-КАЗАХСТАН,28507694.38,0.54,BY-БЕЛАРУСЬ,9606260.66,0.18,NL-НИДЕРЛАНДЫ,2612461.95,0.05,US-СОЕДИНЕННЫЕ ШТАТЫ,2483565.07,0.05,CZ-ЧЕХИЯ,2135395.43,0.04
618,"95-Игрушки, игры и спортивный инвентарь; их части и принадлежности",2017,KZ-КАЗАХСТАН,42547177.7,0.6,BY-БЕЛАРУСЬ,14280737.0,0.2,NL-НИДЕРЛАНДЫ,2589796.8,0.04,US-СОЕДИНЕННЫЕ ШТАТЫ,2140010.4,0.03,DE-ГЕРМАНИЯ,1389893.9,0.02
619,"95-Игрушки, игры и спортивный инвентарь; их части и принадлежности",2018,KZ-КАЗАХСТАН,48425682.46,0.57,BY-БЕЛАРУСЬ,22341358.74,0.26,NL-НИДЕРЛАНДЫ,2163884.74,0.03,UA-УКРАИНА,2070735.89,0.02,US-СОЕДИНЕННЫЕ ШТАТЫ,1606118.0,0.02
620,"95-Игрушки, игры и спортивный инвентарь; их части и принадлежности",2019,KZ-КАЗАХСТАН,52291204.84,0.52,BY-БЕЛАРУСЬ,29811924.36,0.3,NL-НИДЕРЛАНДЫ,2931115.45,0.03,UA-УКРАИНА,2238542.14,0.02,US-СОЕДИНЕННЫЕ ШТАТЫ,1993757.99,0.02
621,"95-Игрушки, игры и спортивный инвентарь; их части и принадлежности",2020,KZ-КАЗАХСТАН,38734432.54,0.46,BY-БЕЛАРУСЬ,27585463.28,0.33,UA-УКРАИНА,3443680.06,0.04,DE-ГЕРМАНИЯ,1549302.47,0.02,US-СОЕДИНЕННЫЕ ШТАТЫ,1542078.35,0.02
622,"95-Игрушки, игры и спортивный инвентарь; их части и принадлежности",2021,KZ-КАЗАХСТАН,54632578.68,0.47,BY-БЕЛАРУСЬ,33199927.78,0.29,UA-УКРАИНА,5792987.21,0.05,AM-АРМЕНИЯ,2272410.78,0.02,DE-ГЕРМАНИЯ,2203314.47,0.02
623,96-Разные готовые изделия,2015,BY-БЕЛАРУСЬ,38926101.42,0.32,KZ-КАЗАХСТАН,36922895.01,0.3,UA-УКРАИНА,22740747.27,0.18,PL-ПОЛЬША,5503975.62,0.04,AZ-АЗЕРБАЙДЖАН,5069867.02,0.04
624,96-Разные готовые изделия,2016,KZ-КАЗАХСТАН,41419448.22,0.4,BY-БЕЛАРУСЬ,18795683.4,0.18,UA-УКРАИНА,17878320.13,0.17,TR-ТУРЦИЯ,3414236.23,0.03,AZ-АЗЕРБАЙДЖАН,3340997.21,0.03
625,96-Разные готовые изделия,2017,KZ-КАЗАХСТАН,224381456.8,0.77,BY-БЕЛАРУСЬ,29944878.1,0.1,UA-УКРАИНА,13881395.1,0.05,AZ-АЗЕРБАЙДЖАН,5032077.4,0.02,RO-РУМЫНИЯ,3070338.5,0.01
626,96-Разные готовые изделия,2018,KZ-КАЗАХСТАН,67718455.12,0.57,BY-БЕЛАРУСЬ,24782934.17,0.21,UA-УКРАИНА,5842820.66,0.05,DE-ГЕРМАНИЯ,3376093.25,0.03,AZ-АЗЕРБАЙДЖАН,3356122.61,0.03
627,96-Разные готовые изделия,2019,KZ-КАЗАХСТАН,24115512.8,0.43,BY-БЕЛАРУСЬ,18006948.79,0.32,DE-ГЕРМАНИЯ,2252317.44,0.04,LV-ЛАТВИЯ,1391499.84,0.02,KG-КЫРГЫЗСТАН,1286173.09,0.02
628,96-Разные готовые изделия,2020,KZ-КАЗАХСТАН,26236187.16,0.38,BY-БЕЛАРУСЬ,20495018.87,0.3,UA-УКРАИНА,3463384.83,0.05,DE-ГЕРМАНИЯ,2229733.96,0.03,UZ-УЗБЕКИСТАН,2043135.63,0.03
629,96-Разные готовые изделия,2021,KZ-КАЗАХСТАН,28289567.64,0.38,BY-БЕЛАРУСЬ,24024079.48,0.32,DE-ГЕРМАНИЯ,3216915.33,0.04,BR-БРАЗИЛИЯ,2299890.23,0.03,KG-КЫРГЫЗСТАН,2230856.86,0.03
630,"97-Произведения искусства, предметы коллекционирования и антиквариат",2015,HK-ГОНКОНГ,915459.1,0.43,PL-ПОЛЬША,316460.57,0.15,DE-ГЕРМАНИЯ,157356.77,0.07,CN-КИТАЙ,137404.44,0.07,US-СОЕДИНЕННЫЕ ШТАТЫ,77710.71,0.04
631,"97-Произведения искусства, предметы коллекционирования и антиквариат",2016,FR-ФРАНЦИЯ,2321332.17,0.46,VE-ВЕНЕСУЭЛА БОЛИВАРИАНСКАЯ РЕСПУБЛИКА,863081.74,0.17,HK-ГОНКОНГ,407649.0,0.08,CN-КИТАЙ,251506.62,0.05,US-СОЕДИНЕННЫЕ ШТАТЫ,235989.99,0.05
632,"97-Произведения искусства, предметы коллекционирования и антиквариат",2017,CN-КИТАЙ,1032672.0,0.4,HK-ГОНКОНГ,408848.0,0.16,US-СОЕДИНЕННЫЕ ШТАТЫ,267146.4,0.1,LT-ЛИТВА,135904.2,0.05,DE-ГЕРМАНИЯ,119102.8,0.05
633,"97-Произведения искусства, предметы коллекционирования и антиквариат",2018,CN-КИТАЙ,5225115.02,0.72,IT-ИТАЛИЯ,524659.03,0.07,HK-ГОНКОНГ,396532.58,0.05,US-СОЕДИНЕННЫЕ ШТАТЫ,352635.22,0.05,DE-ГЕРМАНИЯ,147088.14,0.02
634,"97-Произведения искусства, предметы коллекционирования и антиквариат",2019,CN-КИТАЙ,1129354.98,0.37,US-СОЕДИНЕННЫЕ ШТАТЫ,447605.41,0.15,HK-ГОНКОНГ,348700.47,0.12,DE-ГЕРМАНИЯ,267921.47,0.09,BY-БЕЛАРУСЬ,69851.04,0.02
635,"97-Произведения искусства, предметы коллекционирования и антиквариат",2020,LT-ЛИТВА,673742.86,0.23,"KR-КОРЕЯ, РЕСПУБЛИКА",439400.0,0.15,BY-БЕЛАРУСЬ,386886.03,0.13,CN-КИТАЙ,298273.58,0.1,US-СОЕДИНЕННЫЕ ШТАТЫ,274368.6,0.1
636,"97-Произведения искусства, предметы коллекционирования и антиквариат",2021,BY-БЕЛАРУСЬ,483696.07,0.28,"KR-КОРЕЯ, РЕСПУБЛИКА",251560.54,0.15,CN-КИТАЙ,202584.2,0.12,LT-ЛИТВА,188030.3,0.11,US-СОЕДИНЕННЫЕ ШТАТЫ,181423.87,0.11
637,SS-Секретный код,2015,DE-ГЕРМАНИЯ,9358868914.23,0.19,TR-ТУРЦИЯ,7653089346.48,0.16,IT-ИТАЛИЯ,6414042812.8,0.13,GB-СОЕДИНЕННОЕ КОРОЛЕВСТВО,3079445041.0,0.06,BY-БЕЛАРУСЬ,2808909405.94,0.06
638,SS-Секретный код,2016,DE-ГЕРМАНИЯ,9056459155.2,0.22,TR-ТУРЦИЯ,4061984638.83,0.1,IT-ИТАЛИЯ,3605770256.9,0.09,GB-СОЕДИНЕННОЕ КОРОЛЕВСТВО,3104270927.4,0.08,BY-БЕЛАРУСЬ,2705781896.03,0.07
639,SS-Секретный код,2017,DE-ГЕРМАНИЯ,10792155757.4,0.23,TR-ТУРЦИЯ,5903304676.8,0.12,IT-ИТАЛИЯ,4175348209.9,0.09,DZ-АЛЖИР,3677974302.0,0.08,GB-СОЕДИНЕННОЕ КОРОЛЕВСТВО,3174225478.6,0.07
640,SS-Секретный код,2018,DE-ГЕРМАНИЯ,13317808506.07,0.23,TR-ТУРЦИЯ,5702622852.98,0.1,IT-ИТАЛИЯ,5264605832.6,0.09,FR-ФРАНЦИЯ,3459802010.7,0.06,GB-СОЕДИНЕННОЕ КОРОЛЕВСТВО,3397668723.2,0.06
641,SS-Секретный код,2019,DE-ГЕРМАНИЯ,10801480133.7,0.22,TR-ТУРЦИЯ,5840211731.0,0.12,AT-АВСТРИЯ,3210308348.0,0.06,IT-ИТАЛИЯ,3060712143.33,0.06,BY-БЕЛАРУСЬ,2942154689.6,0.06
642,SS-Секретный код,2020,DE-ГЕРМАНИЯ,5522353082.8,0.17,TR-ТУРЦИЯ,2764450743.61,0.08,IT-ИТАЛИЯ,2581097926.27,0.08,BY-БЕЛАРУСЬ,2464445370.78,0.08,CN-КИТАЙ,1739514825.3,0.05
643,SS-Секретный код,2021,DE-ГЕРМАНИЯ,11193955935.93,0.17,IT-ИТАЛИЯ,9335485100.18,0.14,TR-ТУРЦИЯ,6308883494.33,0.09,FR-ФРАНЦИЯ,4713298522.74,0.07,PL-ПОЛЬША,4420976856.01,0.07
644,"26-Руды, шлак и зола",2015,LT-ЛИТВА,1657098.7,0.54,DE-ГЕРМАНИЯ,727720.45,0.24,MY-МАЛАЙЗИЯ,649400.86,0.21,UA-УКРАИНА,54150.34,0.02,BY-БЕЛАРУСЬ,2725.81,0.0
645,"26-Руды, шлак и зола",2016,KZ-КАЗАХСТАН,8592056.71,0.72,BE-БЕЛЬГИЯ,2224502.0,0.19,MY-МАЛАЙЗИЯ,519342.91,0.04,DE-ГЕРМАНИЯ,455377.98,0.04,BY-БЕЛАРУСЬ,155536.79,0.01
646,"26-Руды, шлак и зола",2017,MY-МАЛАЙЗИЯ,6129646.9,0.39,BY-БЕЛАРУСЬ,5972372.4,0.38,BE-БЕЛЬГИЯ,2854215.0,0.18,DE-ГЕРМАНИЯ,584435.3,0.04,KZ-КАЗАХСТАН,20597.5,0.0
647,"26-Руды, шлак и зола",2018,UA-УКРАИНА,12417393.12,0.43,BY-БЕЛАРУСЬ,6337833.6,0.22,MY-МАЛАЙЗИЯ,3915018.99,0.14,BE-БЕЛЬГИЯ,2933844.84,0.1,TH-ТАИЛАНД,1864390.9,0.06
648,"26-Руды, шлак и зола",2019,UA-УКРАИНА,22072941.6,0.52,MY-МАЛАЙЗИЯ,9903516.31,0.23,BE-БЕЛЬГИЯ,5315321.89,0.12,CN-КИТАЙ,2142526.81,0.05,AT-АВСТРИЯ,1372769.43,0.03
649,"26-Руды, шлак и зола",2020,CN-КИТАЙ,6810046.61,0.33,MY-МАЛАЙЗИЯ,5741279.09,0.28,AT-АВСТРИЯ,4154546.85,0.2,BE-БЕЛЬГИЯ,3067678.0,0.15,DE-ГЕРМАНИЯ,245819.88,0.01
650,"26-Руды, шлак и зола",2021,UA-УКРАИНА,245712422.66,0.87,CN-КИТАЙ,21777714.99,0.08,DE-ГЕРМАНИЯ,4641233.26,0.02,BE-БЕЛЬГИЯ,3959055.4,0.01,AT-АВСТРИЯ,3924515.34,0.01
651,41-Hеобработанные шкуры (кроме натурального меха) и выделанная кожа,2015,IT-ИТАЛИЯ,5816847.67,0.43,HK-ГОНКОНГ,4615038.25,0.34,BY-БЕЛАРУСЬ,1387403.17,0.1,VN-ВЬЕТНАМ,494768.16,0.04,CN-КИТАЙ,458343.78,0.03
652,41-Hеобработанные шкуры (кроме натурального меха) и выделанная кожа,2016,IT-ИТАЛИЯ,6423193.23,0.48,BY-БЕЛАРУСЬ,2991288.18,0.22,HK-ГОНКОНГ,1231665.49,0.09,KZ-КАЗАХСТАН,1195004.87,0.09,"MD-МОЛДОВА, РЕСПУБЛИКА",873788.29,0.07
653,41-Hеобработанные шкуры (кроме натурального меха) и выделанная кожа,2017,IT-ИТАЛИЯ,7205841.4,0.47,BY-БЕЛАРУСЬ,5056001.7,0.33,KZ-КАЗАХСТАН,1632945.3,0.11,"MD-МОЛДОВА, РЕСПУБЛИКА",775295.2,0.05,IN-ИНДИЯ,144331.6,0.01
654,41-Hеобработанные шкуры (кроме натурального меха) и выделанная кожа,2018,BY-БЕЛАРУСЬ,4127946.93,0.44,IT-ИТАЛИЯ,3190322.28,0.34,KZ-КАЗАХСТАН,927353.8,0.1,"MD-МОЛДОВА, РЕСПУБЛИКА",618467.21,0.07,IN-ИНДИЯ,183476.22,0.02
655,41-Hеобработанные шкуры (кроме натурального меха) и выделанная кожа,2019,BY-БЕЛАРУСЬ,3728030.81,0.52,IT-ИТАЛИЯ,1084930.54,0.15,KZ-КАЗАХСТАН,846022.01,0.12,IN-ИНДИЯ,662406.52,0.09,"MD-МОЛДОВА, РЕСПУБЛИКА",522329.51,0.07
